instrument_id,asset_class,sub_asset_class,desk,book,notional,direction,maturity,currency,geography
INS-003038,Rates,Commod,EM Rates,BOOK-082,9092881.038276218,-1,2031-03-27 09:48:00.258077,AUD,US
INS-003039,FX,Flow,XVA,BOOK-027,7793414.377740782,1,2034-10-23 09:48:00.258077,USD,EMEA
INS-003040,FX,Macro,Commodities,BOOK-040,2557034.890126025,-1,2027-04-26 09:48:00.258077,CHF,APAC
INS-003041,Equities,Commod,EM Rates,BOOK-004,10692702.655466594,-1,2035-02-15 09:48:00.258077,CAD,EMEA
INS-003042,FX,Commod,Cross-Asset Vol,BOOK-035,8527556.668856451,1,2032-02-15 09:48:00.258077,USD,EMEA
INS-003043,FX,Flow,HY Credit,BOOK-009,4491701.676573806,-1,2026-08-29 09:48:00.258077,CAD,LATAM
INS-003044,Credit,Options,Municipal,BOOK-059,5530592.399604316,1,2033-05-02 09:48:00.258077,CHF,US
INS-003045,FX,Macro,Structured Solutions,BOOK-090,8078060.523236302,1,2026-03-13 09:48:00.258077,GBP,US
INS-003046,Volatility,Credit,EM Credit,BOOK-047,9199460.48324564,1,2032-04-01 09:48:00.258077,JPY,APAC
INS-003047,Commodities,Credit,Commodities,BOOK-092,6280092.859130746,1,2031-03-24 09:48:00.258077,CAD,US
INS-003048,Commodities,Credit,EM Rates,BOOK-098,9563813.518447688,1,2033-08-03 09:48:00.258077,CAD,US
INS-003049,FX,Options,IG Credit,BOOK-006,3018082.927249556,1,2029-12-03 09:48:00.258077,AUD,LATAM
INS-003050,Commodities,Credit,FX Options,BOOK-052,4893852.472265532,1,2027-05-17 09:48:00.258077,USD,EMEA
INS-003051,Volatility,Options,IG Credit,BOOK-053,2339089.975394794,-1,2030-01-12 09:48:00.258077,AUD,US
INS-003052,FX,Commod,EM Rates,BOOK-039,5256487.142825767,1,2033-09-28 09:48:00.258077,USD,APAC
INS-003053,Commodities,Macro,Securitized Products,BOOK-084,11270192.961360237,-1,2035-08-25 09:48:00.258077,CAD,EMEA
INS-003054,Equities,Options,Commodities,BOOK-040,12644505.586463505,1,2028-04-04 09:48:00.258077,GBP,EMEA
INS-003055,Commodities,Options,Commodities,BOOK-006,8086476.170576107,1,2029-09-04 09:48:00.258077,USD,EMEA
INS-003056,Equities,Options,IG Credit,BOOK-055,5903926.981828613,-1,2034-11-20 09:48:00.258077,CAD,US
INS-003057,Commodities,Macro,Prime Finance,BOOK-021,6945900.247872641,1,2029-04-19 09:48:00.258077,CHF,LATAM
INS-003058,Rates,Flow,EM Rates,BOOK-036,8683349.727082556,-1,2028-08-15 09:48:00.258077,CAD,US
INS-003059,Equities,Commod,Volatility Trading,BOOK-051,3592547.870902294,-1,2034-06-09 09:48:00.258077,JPY,EMEA
INS-003060,FX,Macro,Rates Macro,BOOK-073,6068752.060046988,1,2031-01-27 09:48:00.258077,GBP,EMEA
INS-003061,FX,Credit,G10 FX,BOOK-028,11087232.686125623,-1,2031-12-23 09:48:00.258077,CHF,APAC
INS-003062,FX,Credit,Rates Macro,BOOK-039,4885724.826679094,1,2031-01-09 09:48:00.258077,EUR,APAC
INS-003063,Equities,Options,EM Credit,BOOK-007,5627437.751846143,-1,2032-03-03 09:48:00.258077,AUD,EMEA
INS-003064,Rates,Macro,EM Credit,BOOK-039,7532984.139953601,1,2028-11-10 09:48:00.258077,CAD,APAC
INS-003065,Commodities,Macro,Rates Exotics,BOOK-059,8207855.648761773,1,2033-06-13 09:48:00.258077,CNY,US
INS-003066,Credit,Flow,Rates Macro,BOOK-062,5937489.884501319,-1,2029-10-12 09:48:00.258077,USD,US
INS-003067,Commodities,Macro,Securitized Products,BOOK-030,7692410.958129888,1,2031-05-21 09:48:00.258077,CHF,LATAM
INS-003068,Commodities,Macro,Volatility Trading,BOOK-007,9019848.834348598,-1,2028-01-13 09:48:00.258077,CHF,APAC
INS-003069,Rates,Macro,Cash Equities,BOOK-058,12403629.55940912,-1,2026-04-22 09:48:00.258077,AUD,APAC
INS-003070,Rates,Macro,EM Rates,BOOK-066,7184389.051413048,-1,2031-11-05 09:48:00.258077,JPY,LATAM
INS-003071,Equities,Commod,Equity Derivatives,BOOK-009,7396756.711648593,1,2027-07-28 09:48:00.258077,CNY,LATAM
INS-003072,Equities,Credit,EM FX,BOOK-051,11318630.864948777,-1,2035-03-31 09:48:00.258077,EUR,APAC
INS-003073,FX,Macro,IG Credit,BOOK-010,6127085.354254762,1,2035-09-14 09:48:00.258077,AUD,LATAM
INS-003074,Commodities,Credit,Cross-Asset Vol,BOOK-046,4189117.418094548,1,2029-05-02 09:48:00.258077,CHF,APAC
INS-003075,Credit,Macro,Securitized Products,BOOK-065,8125622.439147406,1,2029-01-21 09:48:00.258077,CNY,US
INS-003076,Commodities,Options,EM FX,BOOK-072,10190437.562719787,1,2031-03-26 09:48:00.258077,EUR,APAC
INS-003077,Rates,Macro,Structured Solutions,BOOK-072,8402617.837999213,1,2028-03-20 09:48:00.258077,GBP,LATAM
INS-003078,Commodities,Macro,EM Credit,BOOK-076,7257460.856131885,1,2034-09-27 09:48:00.258077,CHF,LATAM
INS-003079,FX,Macro,XVA,BOOK-025,3879016.567162903,-1,2027-03-17 09:48:00.258077,CHF,APAC
INS-003080,Equities,Options,Securitized Products,BOOK-085,7354076.886829067,1,2030-09-06 09:48:00.258077,EUR,LATAM
INS-003081,Equities,Options,G10 FX,BOOK-035,10582887.315790841,1,2028-01-26 09:48:00.258077,CAD,US
INS-003082,Commodities,Flow,Equity Derivatives,BOOK-038,4414707.296151946,1,2034-06-08 09:48:00.258077,JPY,US
INS-003083,FX,Credit,Equity Derivatives,BOOK-079,6888132.065491822,-1,2027-08-17 09:48:00.258077,EUR,EMEA
INS-003084,FX,Credit,G10 FX,BOOK-033,6531288.169604098,-1,2030-08-14 09:48:00.258077,CHF,US
INS-003085,Equities,Credit,EM FX,BOOK-008,5755738.5734056365,1,2034-06-16 09:48:00.258077,CAD,LATAM
INS-003086,Equities,Options,IG Credit,BOOK-072,8119807.511297515,1,2030-07-23 09:48:00.258077,USD,US
INS-003087,FX,Options,Structured Solutions,BOOK-067,8608263.103140019,-1,2028-01-10 09:48:00.258077,CNY,APAC
INS-003088,FX,Options,HY Credit,BOOK-059,8582067.261983592,-1,2027-10-03 09:48:00.258077,CHF,LATAM
INS-003089,FX,Flow,HY Credit,BOOK-015,5057975.590962187,-1,2032-03-10 09:48:00.258077,GBP,US
INS-003090,Equities,Options,Equity Derivatives,BOOK-064,3385040.764165793,1,2027-06-08 09:48:00.258077,AUD,US
INS-003091,Equities,Macro,G10 FX,BOOK-020,8155971.091326822,1,2029-09-19 09:48:00.258077,AUD,APAC
INS-003092,Equities,Commod,XVA,BOOK-056,6235202.39629337,1,2032-04-03 09:48:00.258077,CNY,LATAM
INS-003093,Commodities,Flow,EM Rates,BOOK-051,12095780.949216964,1,2029-12-15 09:48:00.258077,AUD,US
INS-003094,FX,Credit,Equity Derivatives,BOOK-078,12211274.240037365,-1,2034-05-24 09:48:00.258077,EUR,US
INS-003095,Volatility,Commod,Municipal,BOOK-098,12476724.4859901,-1,2033-01-04 09:48:00.258077,EUR,LATAM
INS-003096,Commodities,Options,Municipal,BOOK-020,5149722.747413217,1,2027-07-16 09:48:00.258077,EUR,APAC
INS-003097,FX,Commod,XVA,BOOK-012,8923422.716855234,-1,2034-04-17 09:48:00.258077,CNY,APAC
INS-003098,FX,Options,EM FX,BOOK-056,9677381.29312871,1,2035-03-20 09:48:00.258077,GBP,EMEA
INS-003099,FX,Macro,FX Options,BOOK-096,9395885.583861005,-1,2028-03-14 09:48:00.258077,GBP,EMEA
INS-003100,FX,Macro,XVA,BOOK-016,6614005.139515353,1,2029-10-02 09:48:00.258077,CNY,EMEA
INS-003101,Equities,Macro,Municipal,BOOK-049,10697912.257413315,-1,2030-02-10 09:48:00.258077,EUR,US
INS-003102,Rates,Commod,Equity Derivatives,BOOK-041,7501187.465916307,-1,2030-05-30 09:48:00.258077,JPY,EMEA
INS-003103,Rates,Options,EM Credit,BOOK-032,7820265.312338598,1,2030-10-16 09:48:00.258077,GBP,LATAM
INS-003104,Equities,Flow,Commodities,BOOK-067,3655416.3705571415,1,2035-01-22 09:48:00.258077,GBP,APAC
INS-003105,Commodities,Options,Volatility Trading,BOOK-030,9111912.423932472,-1,2032-08-25 09:48:00.258077,CHF,LATAM
INS-003106,FX,Flow,Structured Solutions,BOOK-050,6848970.716068973,-1,2035-01-29 09:48:00.258077,CAD,EMEA
INS-003107,Volatility,Commod,Securitized Products,BOOK-085,8661947.155251313,1,2029-09-01 09:48:00.258077,GBP,LATAM
INS-003108,Equities,Commod,G10 FX,BOOK-038,8087784.2495115455,-1,2031-05-25 09:48:00.258077,USD,EMEA
INS-003109,Volatility,Macro,Structured Solutions,BOOK-003,7952341.441659427,1,2027-04-02 09:48:00.258077,CAD,APAC
INS-003110,FX,Credit,Municipal,BOOK-089,7385716.06883329,-1,2028-12-08 09:48:00.258077,CHF,APAC
INS-003111,Credit,Flow,Structured Solutions,BOOK-028,9466499.336651135,-1,2031-12-25 09:48:00.258077,CAD,LATAM
INS-003112,Commodities,Macro,Cash Equities,BOOK-078,7002768.657787335,1,2027-11-25 09:48:00.258077,JPY,LATAM
INS-003113,Rates,Commod,Rates Exotics,BOOK-077,3862006.4513675417,1,2035-09-18 09:48:00.258077,AUD,US
INS-003114,Volatility,Macro,Structured Solutions,BOOK-053,8922389.015934834,-1,2028-11-20 09:48:00.258077,CHF,LATAM
INS-003115,Equities,Flow,Prime Finance,BOOK-009,5477486.187720903,-1,2027-10-18 09:48:00.258077,AUD,APAC
INS-003116,Equities,Macro,Structured Solutions,BOOK-096,4189345.3932946506,1,2033-12-06 09:48:00.258077,CAD,APAC
INS-003117,Credit,Options,XVA,BOOK-069,4944391.664643505,-1,2027-02-01 09:48:00.258077,JPY,US
INS-003118,Credit,Options,EM Rates,BOOK-043,8208330.948392302,-1,2029-05-31 09:48:00.258077,GBP,EMEA
INS-003119,Rates,Flow,Volatility Trading,BOOK-086,7258702.992262875,1,2028-03-01 09:48:00.258077,CHF,LATAM
INS-003120,Volatility,Macro,Rates Exotics,BOOK-079,2168292.4258178817,-1,2033-01-29 09:48:00.258077,CAD,LATAM
INS-003121,Credit,Macro,Structured Solutions,BOOK-077,6540860.142368326,1,2034-07-21 09:48:00.258077,CHF,US
INS-003122,Volatility,Commod,EM FX,BOOK-017,10423078.06243691,1,2028-02-17 09:48:00.258077,CHF,EMEA
INS-003123,Equities,Commod,Prime Finance,BOOK-064,6371760.822666553,1,2030-04-26 09:48:00.258077,GBP,LATAM
INS-003124,Credit,Commod,EM FX,BOOK-029,7086308.616431018,1,2030-12-09 09:48:00.258077,EUR,LATAM
INS-003125,Equities,Options,Cross-Asset Vol,BOOK-008,10107478.593317881,1,2033-01-16 09:48:00.258077,JPY,EMEA
INS-003126,Volatility,Options,Cash Equities,BOOK-034,9488723.14551134,-1,2029-09-07 09:48:00.258077,CNY,LATAM
INS-003127,Commodities,Credit,Commodities,BOOK-011,10054377.719129277,1,2031-05-19 09:48:00.258077,CAD,LATAM
INS-003128,Volatility,Credit,G10 FX,BOOK-011,568615.9748657427,-1,2031-03-10 09:48:00.258077,AUD,US
INS-003129,Credit,Options,Equity Derivatives,BOOK-073,11833807.596105278,1,2026-04-23 09:48:00.258077,CAD,US
INS-003130,Commodities,Flow,Cross-Asset Vol,BOOK-051,9091001.088569822,-1,2031-11-05 09:48:00.258077,CNY,US
INS-003131,Equities,Options,Cash Equities,BOOK-040,13653691.035060374,-1,2031-10-28 09:48:00.258077,EUR,US
INS-003132,Equities,Macro,Volatility Trading,BOOK-020,5544184.923064291,1,2036-01-07 09:48:00.258077,CAD,APAC
INS-003133,Commodities,Macro,XVA,BOOK-078,3091373.4858777244,1,2031-04-02 09:48:00.258077,USD,EMEA
INS-003134,Rates,Credit,EM Rates,BOOK-064,7518046.141812941,-1,2035-02-11 09:48:00.258077,EUR,APAC
INS-003135,Commodities,Commod,Rates Macro,BOOK-059,6811569.175607097,1,2029-08-27 09:48:00.258077,USD,US
INS-003136,Rates,Macro,IG Credit,BOOK-020,9134159.959037052,-1,2033-02-03 09:48:00.258077,JPY,APAC
INS-003137,Credit,Macro,HY Credit,BOOK-013,10187320.86146589,-1,2035-02-18 09:48:00.258077,EUR,APAC
INS-003138,Equities,Macro,Cash Equities,BOOK-013,7281764.637801257,-1,2027-09-20 09:48:00.258077,JPY,LATAM
INS-003139,Equities,Credit,Equity Derivatives,BOOK-003,6898229.885468186,1,2031-10-25 09:48:00.258077,EUR,EMEA
INS-003140,Equities,Flow,Volatility Trading,BOOK-097,8806799.548790319,1,2035-04-21 09:48:00.258077,USD,APAC
INS-003141,Equities,Flow,HY Credit,BOOK-037,6859178.3357687555,-1,2031-09-15 09:48:00.258077,JPY,EMEA
INS-003142,Equities,Macro,Cash Equities,BOOK-066,6650044.747758031,-1,2035-01-16 09:48:00.258077,JPY,EMEA
INS-003143,Equities,Commod,HY Credit,BOOK-099,10092837.346688215,-1,2030-05-10 09:48:00.258077,JPY,APAC
INS-003144,Credit,Options,IG Credit,BOOK-094,10649444.642258931,-1,2034-12-25 09:48:00.258077,GBP,APAC
INS-003145,Commodities,Credit,Equity Derivatives,BOOK-033,10209915.609657735,1,2032-06-05 09:48:00.258077,JPY,LATAM
INS-003146,Credit,Credit,Commodities,BOOK-049,7079425.718186187,1,2030-12-11 09:48:00.258077,USD,US
INS-003147,Credit,Macro,Cross-Asset Vol,BOOK-047,2150527.5306170424,-1,2028-04-29 09:48:00.258077,JPY,US
INS-003148,Volatility,Commod,Volatility Trading,BOOK-004,7129484.7840178795,1,2027-11-20 09:48:00.258077,AUD,APAC
INS-003149,Volatility,Options,EM Rates,BOOK-077,5605049.968307378,-1,2029-01-21 09:48:00.258077,EUR,APAC
INS-003150,Rates,Credit,XVA,BOOK-058,7175687.45247353,1,2033-09-02 09:48:00.258077,EUR,LATAM
INS-003151,Commodities,Flow,EM Rates,BOOK-038,5822272.768205978,1,2030-11-01 09:48:00.258077,AUD,APAC
INS-003152,FX,Commod,Equity Derivatives,BOOK-056,7448150.361335995,1,2030-01-17 09:48:00.258077,CHF,US
INS-003153,FX,Commod,HY Credit,BOOK-074,4901810.926921089,-1,2030-10-27 09:48:00.258077,GBP,EMEA
INS-003154,Commodities,Options,Volatility Trading,BOOK-002,4298206.4082040535,-1,2029-08-11 09:48:00.258077,AUD,LATAM
INS-003155,Rates,Macro,Volatility Trading,BOOK-065,10556728.70642723,-1,2034-03-12 09:48:00.258077,GBP,LATAM
INS-003156,Volatility,Commod,G10 FX,BOOK-087,5075855.966580867,1,2030-01-25 09:48:00.258077,CHF,LATAM
INS-003157,Commodities,Commod,G10 FX,BOOK-073,7500829.063140884,1,2030-11-16 09:48:00.258077,CHF,EMEA
INS-003158,Volatility,Options,IG Credit,BOOK-062,9886287.116507089,-1,2031-09-26 09:48:00.258077,EUR,US
INS-003159,Commodities,Options,Cross-Asset Vol,BOOK-010,9785760.315573933,-1,2032-08-07 09:48:00.258077,AUD,US
INS-003160,Volatility,Flow,Prime Finance,BOOK-075,9487120.512288379,1,2029-07-02 09:48:00.258077,CHF,LATAM
INS-003161,Rates,Macro,Municipal,BOOK-076,8257166.286253838,1,2026-12-03 09:48:00.258077,EUR,EMEA
INS-003162,Volatility,Commod,EM FX,BOOK-050,9310008.271342125,-1,2033-01-12 09:48:00.258077,AUD,LATAM
INS-003163,Rates,Options,HY Credit,BOOK-059,10932720.331515387,1,2031-09-30 09:48:00.258077,CHF,US
INS-003164,FX,Flow,EM Rates,BOOK-062,8562556.484988434,-1,2032-08-12 09:48:00.258077,AUD,EMEA
INS-003165,Rates,Credit,Commodities,BOOK-013,2906994.132964541,1,2031-08-01 09:48:00.258077,AUD,LATAM
INS-003166,Equities,Macro,HY Credit,BOOK-026,6178666.984624758,-1,2031-03-29 09:48:00.258077,GBP,US
INS-003167,Commodities,Macro,IG Credit,BOOK-080,9240925.17930522,-1,2035-08-07 09:48:00.258077,CNY,US
INS-003168,FX,Flow,Rates Macro,BOOK-098,5932260.165726489,-1,2026-09-24 09:48:00.258077,USD,EMEA
INS-003169,Commodities,Options,EM Credit,BOOK-028,11550265.34864661,-1,2027-02-10 09:48:00.258077,GBP,US
INS-003170,Credit,Flow,Cross-Asset Vol,BOOK-041,7342050.429583921,1,2035-06-24 09:48:00.258077,CHF,APAC
INS-003171,Credit,Macro,Rates Exotics,BOOK-092,7713121.928398591,1,2034-12-26 09:48:00.258077,CHF,US
INS-003172,Volatility,Flow,HY Credit,BOOK-017,10311860.497254338,-1,2030-04-11 09:48:00.258077,EUR,US
INS-003173,Equities,Flow,Volatility Trading,BOOK-027,7042875.256726768,1,2031-07-22 09:48:00.258077,EUR,APAC
INS-003174,Equities,Options,Securitized Products,BOOK-006,7940692.589320465,-1,2030-08-26 09:48:00.258077,AUD,EMEA
INS-003175,Volatility,Options,XVA,BOOK-024,9747808.70999778,-1,2036-01-29 09:48:00.258077,CNY,APAC
INS-003176,Credit,Commod,HY Credit,BOOK-064,3819323.4604157843,1,2030-09-18 09:48:00.258077,CAD,LATAM
INS-003177,Credit,Commod,Securitized Products,BOOK-035,6786754.594031126,1,2033-09-22 09:48:00.258077,CHF,LATAM
INS-003178,FX,Flow,Cross-Asset Vol,BOOK-099,9572883.2384478,-1,2029-10-24 09:48:00.258077,AUD,APAC
INS-003179,FX,Commod,Municipal,BOOK-090,7664000.370856485,1,2029-12-22 09:48:00.258077,EUR,LATAM
INS-003180,FX,Options,Cash Equities,BOOK-090,11168334.5301937,1,2032-11-18 09:48:00.258077,CNY,APAC
INS-003181,FX,Macro,Municipal,BOOK-073,3560191.604532704,1,2030-02-24 09:48:00.258077,USD,US
INS-003182,FX,Flow,HY Credit,BOOK-071,3274995.580134667,-1,2026-05-02 09:48:00.258077,CHF,LATAM
INS-003183,Commodities,Credit,Rates Macro,BOOK-051,9424216.291556794,-1,2027-11-29 09:48:00.258077,GBP,APAC
INS-003184,Rates,Commod,Securitized Products,BOOK-100,9664518.037331937,1,2034-11-08 09:48:00.258077,CNY,US
INS-003185,Credit,Flow,Municipal,BOOK-010,7016874.982920417,-1,2029-10-31 09:48:00.258077,EUR,APAC
INS-003186,Volatility,Macro,IG Credit,BOOK-073,8500986.00011431,-1,2027-03-18 09:48:00.258077,CAD,US
INS-003187,Commodities,Macro,Commodities,BOOK-015,9363017.444078516,1,2035-07-03 09:48:00.258077,EUR,APAC
INS-003188,Equities,Macro,IG Credit,BOOK-034,5465341.985370634,1,2036-02-07 09:48:00.258077,EUR,APAC
INS-003189,Rates,Credit,G10 FX,BOOK-026,5732879.062376752,1,2031-02-23 09:48:00.258077,JPY,US
INS-003190,Volatility,Options,XVA,BOOK-061,7974315.447996591,1,2032-06-02 09:48:00.258077,AUD,EMEA
INS-003191,Rates,Options,Rates Macro,BOOK-079,9760222.3997343,1,2033-09-04 09:48:00.258077,GBP,US
INS-003192,Commodities,Credit,Structured Solutions,BOOK-008,4585107.684105038,1,2026-11-07 09:48:00.258077,CAD,US
INS-003193,Commodities,Commod,Rates Macro,BOOK-061,7005130.920162451,-1,2029-02-19 09:48:00.258077,CHF,US
INS-003194,FX,Credit,Prime Finance,BOOK-023,6889408.420738903,-1,2031-10-09 09:48:00.258077,CNY,LATAM
INS-003195,Commodities,Macro,Cross-Asset Vol,BOOK-008,8544897.762606911,-1,2031-08-24 09:48:00.258077,GBP,EMEA
INS-003196,FX,Options,FX Options,BOOK-042,7478254.074977914,1,2029-06-24 09:48:00.258077,EUR,US
INS-003197,FX,Commod,EM Rates,BOOK-059,6135291.040492851,1,2026-03-18 09:48:00.258077,CNY,APAC
INS-003198,Commodities,Credit,Municipal,BOOK-021,10621414.451893514,-1,2035-08-23 09:48:00.258077,GBP,APAC
INS-003199,Volatility,Flow,XVA,BOOK-039,6151856.29594795,1,2032-04-14 09:48:00.258077,EUR,US
INS-003200,FX,Flow,EM Credit,BOOK-096,6769759.092446366,-1,2033-09-06 09:48:00.258077,AUD,APAC
INS-003201,Volatility,Commod,Equity Derivatives,BOOK-035,3521255.910200941,-1,2030-07-13 09:48:00.258077,AUD,US
INS-003202,Volatility,Macro,Structured Solutions,BOOK-100,5715935.307885262,-1,2031-03-22 09:48:00.258077,USD,APAC
INS-003203,Commodities,Options,Municipal,BOOK-084,8790190.190847624,1,2030-08-08 09:48:00.258077,AUD,LATAM
INS-003204,Rates,Macro,Cash Equities,BOOK-038,8301504.89088715,1,2030-06-15 09:48:00.258077,CAD,EMEA
INS-003205,FX,Commod,FX Options,BOOK-058,8998792.475164404,1,2032-11-03 09:48:00.258077,GBP,APAC
INS-003206,Commodities,Macro,Rates Macro,BOOK-071,8877455.714864176,-1,2036-01-25 09:48:00.258077,CHF,US
INS-003207,Volatility,Macro,EM Credit,BOOK-047,12719285.090737885,1,2033-11-25 09:48:00.258077,EUR,EMEA
INS-003208,Commodities,Flow,EM Rates,BOOK-041,5630352.931382725,-1,2032-10-22 09:48:00.258077,EUR,LATAM
INS-003209,Equities,Flow,Securitized Products,BOOK-033,3451440.641413029,-1,2026-04-25 09:48:00.258077,EUR,US
INS-003210,FX,Options,Municipal,BOOK-014,4873617.5098211905,1,2031-04-16 09:48:00.258077,EUR,LATAM
INS-003211,Volatility,Flow,Equity Derivatives,BOOK-003,5740870.410421021,1,2035-09-01 09:48:00.258077,CHF,US
INS-003212,FX,Flow,Commodities,BOOK-034,5064182.6584577225,1,2030-02-20 09:48:00.258077,AUD,EMEA
INS-003213,Equities,Options,EM Credit,BOOK-080,7734152.119112136,1,2031-08-22 09:48:00.258077,JPY,US
INS-003214,Volatility,Options,EM FX,BOOK-024,10631637.263892554,-1,2029-05-30 09:48:00.258077,USD,US
INS-003215,Credit,Commod,Municipal,BOOK-018,11349147.682424787,-1,2028-02-03 09:48:00.258077,JPY,EMEA
INS-003216,FX,Options,Cash Equities,BOOK-033,8760771.25461651,1,2033-03-09 09:48:00.258077,CAD,APAC
INS-003217,Rates,Options,Structured Solutions,BOOK-060,12853180.538635038,-1,2029-04-20 09:48:00.258077,AUD,APAC
INS-003218,Equities,Credit,Volatility Trading,BOOK-022,6609067.358583952,1,2032-01-09 09:48:00.258077,CAD,EMEA
INS-003219,Volatility,Macro,Prime Finance,BOOK-023,3418702.394993934,1,2032-01-29 09:48:00.258077,GBP,EMEA
INS-003220,Equities,Credit,Municipal,BOOK-012,10132945.169720424,1,2034-08-08 09:48:00.258077,CAD,US
INS-003221,Commodities,Commod,IG Credit,BOOK-034,2903514.0206273436,1,2035-06-29 09:48:00.258077,USD,APAC
INS-003222,FX,Flow,EM FX,BOOK-022,5612492.443250489,-1,2031-09-06 09:48:00.258077,JPY,US
INS-003223,Commodities,Macro,Commodities,BOOK-084,8800280.581056992,-1,2026-09-11 09:48:00.258077,CHF,LATAM
INS-003224,Commodities,Flow,EM Rates,BOOK-091,7244046.299878048,-1,2031-12-20 09:48:00.258077,USD,US
INS-003225,Credit,Flow,Securitized Products,BOOK-038,7022618.092821235,1,2034-12-18 09:48:00.258077,USD,APAC
INS-003226,Commodities,Options,Securitized Products,BOOK-009,4548024.917949985,-1,2030-12-05 09:48:00.258077,AUD,EMEA
INS-003227,Credit,Commod,IG Credit,BOOK-009,7472994.0264166575,-1,2031-10-17 09:48:00.258077,EUR,LATAM
INS-003228,Equities,Options,Cross-Asset Vol,BOOK-033,10009156.22184448,-1,2033-10-02 09:48:00.258077,EUR,EMEA
INS-003229,Commodities,Macro,Rates Exotics,BOOK-047,7549919.7913400475,-1,2030-07-19 09:48:00.258077,CHF,LATAM
INS-003230,Volatility,Flow,G10 FX,BOOK-053,5424435.300897348,1,2030-04-23 09:48:00.258077,GBP,LATAM
INS-003231,Volatility,Credit,Rates Macro,BOOK-031,4381153.848506673,1,2030-12-22 09:48:00.258077,CNY,EMEA
INS-003232,FX,Flow,Cross-Asset Vol,BOOK-036,5476013.542611053,1,2034-08-22 09:48:00.258077,CNY,EMEA
INS-003233,Commodities,Options,EM FX,BOOK-029,8480834.381035896,1,2031-01-12 09:48:00.258077,AUD,EMEA
INS-003234,Rates,Credit,EM Rates,BOOK-052,8359005.655899275,1,2029-06-08 09:48:00.258077,GBP,EMEA
INS-003235,Credit,Flow,Municipal,BOOK-070,5498732.248510828,1,2032-02-10 09:48:00.258077,CNY,EMEA
INS-003236,Credit,Credit,Securitized Products,BOOK-005,1973101.4450448547,1,2033-01-22 09:48:00.258077,GBP,US
INS-003237,Equities,Flow,XVA,BOOK-048,8550031.909180412,1,2035-03-30 09:48:00.258077,EUR,EMEA
INS-003238,Volatility,Macro,Rates Exotics,BOOK-065,5255731.502561873,1,2035-01-17 09:48:00.258077,CNY,LATAM
INS-003239,Volatility,Flow,HY Credit,BOOK-068,9222656.197538208,1,2033-12-16 09:48:00.258077,CAD,LATAM
INS-003240,Rates,Options,Volatility Trading,BOOK-057,5609725.894680626,-1,2033-10-26 09:48:00.258077,USD,US
INS-003241,FX,Macro,Prime Finance,BOOK-053,5030248.865825478,1,2030-08-25 09:48:00.258077,CNY,APAC
INS-003242,FX,Commod,EM Rates,BOOK-069,7882929.768148961,1,2029-08-04 09:48:00.258077,EUR,US
INS-003243,Volatility,Options,Structured Solutions,BOOK-038,13394248.075065922,-1,2031-10-10 09:48:00.258077,CAD,APAC
INS-003244,Credit,Macro,Cash Equities,BOOK-057,9372574.977791432,1,2033-03-12 09:48:00.258077,JPY,APAC
INS-003245,Commodities,Commod,G10 FX,BOOK-032,7840548.24801463,-1,2031-05-02 09:48:00.258077,USD,LATAM
INS-003246,Commodities,Commod,Commodities,BOOK-044,8397128.84095242,1,2028-03-31 09:48:00.258077,AUD,APAC
INS-003247,Commodities,Macro,Equity Derivatives,BOOK-013,3122210.3462860067,1,2026-05-05 09:48:00.258077,CAD,LATAM
