driver_id,asset_class,level,as_of,source
DRV-0009893,Equities,154.39383076279753,2026-02-11 09:48:00.294055,Bloomberg
DRV-0009894,FX,79.54441618846715,2026-02-08 09:48:00.294055,Bloomberg
DRV-0009895,Volatility,125.58531153316434,2026-02-11 09:48:00.294055,Bloomberg
DRV-0009896,Commodities,88.78505502765998,2026-02-08 09:48:00.294055,Internal
DRV-0009897,Rates,3.468885827865778,2026-02-11 09:48:00.294055,Internal
DRV-0009898,Credit,136.86501111869944,2026-02-11 09:48:00.294055,Bloomberg
DRV-0009899,Equities,118.85046882262826,2026-02-11 09:48:00.294055,Internal
DRV-0009900,Equities,132.9377662254939,2026-02-10 09:48:00.294055,Bloomberg
DRV-0009901,Credit,32.89737404775215,2026-02-11 09:48:00.294055,Refinitiv
DRV-0009902,Volatility,64.96818367272911,2026-02-11 09:48:00.294055,Bloomberg
DRV-0009903,Credit,129.03178214575175,2026-02-11 09:48:00.294055,Refinitiv
DRV-0009904,Rates,3.8427037865690923,2026-02-09 09:48:00.294055,Refinitiv
DRV-0009905,Volatility,85.65242019987411,2026-02-11 09:48:00.294055,Internal
DRV-0009906,Equities,45.50438997335983,2026-02-08 09:48:00.294055,Internal
DRV-0009907,Equities,118.56249901252612,2026-02-11 09:48:00.294055,Internal
DRV-0009908,Equities,76.46482308727893,2026-02-11 09:48:00.294055,Bloomberg
DRV-0009909,Commodities,158.22726214036217,2026-02-11 09:48:00.294055,Bloomberg
DRV-0009910,FX,108.17423814569837,2026-02-11 09:48:00.294055,Refinitiv
DRV-0009911,FX,105.7108786272398,2026-02-11 09:48:00.294055,Internal
DRV-0009912,Rates,1.828317035501452,2026-02-11 09:48:00.294055,Refinitiv
DRV-0009913,Credit,147.32366862389733,2026-02-11 09:48:00.294055,Bloomberg
DRV-0009914,Credit,172.5223671494043,2026-02-11 09:48:00.294055,Internal
DRV-0009915,Rates,2.0133816787230194,2026-02-10 09:48:00.294055,Refinitiv
DRV-0009916,FX,11.543574684259937,2026-02-10 09:48:00.294055,Internal
DRV-0009917,Rates,2.3811580381410606,2026-02-11 09:48:00.294055,Bloomberg
DRV-0009918,Commodities,25.539301734762635,2026-02-08 09:48:00.294055,Refinitiv
DRV-0009919,Volatility,122.06250977283841,2026-02-11 09:48:00.294055,Refinitiv
DRV-0009920,Credit,72.78069651665935,2026-02-11 09:48:00.294055,Bloomberg
DRV-0009921,Equities,112.97830311471851,2026-02-11 09:48:00.294055,Refinitiv
DRV-0009922,Credit,127.01982347747283,2026-02-11 09:48:00.294055,Internal
DRV-0009923,Equities,92.62648407333342,2026-02-11 09:48:00.294055,Bloomberg
DRV-0009924,Credit,102.88541946845389,2026-02-11 09:48:00.294055,Refinitiv
DRV-0009925,Equities,65.69144608301974,2026-02-11 09:48:00.294055,Bloomberg
DRV-0009926,FX,128.27839010117424,2026-02-11 09:48:00.294055,Refinitiv
DRV-0009927,Rates,2.0033785272236706,2026-02-11 09:48:00.294055,Internal
DRV-0009928,Credit,132.07843041829872,2026-02-11 09:48:00.294055,Bloomberg
DRV-0009929,Commodities,75.2192973894925,2026-02-11 09:48:00.294055,Internal
DRV-0009930,Commodities,147.73913156451627,2026-02-10 09:48:00.294055,Bloomberg
DRV-0009931,FX,136.7813478632956,2026-02-09 09:48:00.294055,Internal
DRV-0009932,FX,125.76752363935165,2026-02-11 09:48:00.294055,Internal
DRV-0009933,Commodities,62.76445097632808,2026-02-11 09:48:00.294055,Internal
DRV-0009934,Credit,189.601079389799,2026-02-11 09:48:00.294055,Bloomberg
DRV-0009935,Commodities,17.66233512219661,2026-02-10 09:48:00.294055,Bloomberg
DRV-0009936,Equities,118.6813724798218,2026-02-11 09:48:00.294055,Internal
DRV-0009937,Equities,107.02252080093125,2026-02-11 09:48:00.294055,Internal
DRV-0009938,Equities,70.99662292139678,2026-02-10 09:48:00.294055,Bloomberg
DRV-0009939,Credit,130.1228590732896,2026-02-11 09:48:00.294055,Internal
DRV-0009940,Volatility,119.12668805812409,2026-02-10 09:48:00.294055,Refinitiv
DRV-0009941,Commodities,157.6480988621058,2026-02-11 09:48:00.294055,Bloomberg
DRV-0009942,Rates,1.2206918066279762,2026-02-10 09:48:00.294055,Refinitiv
DRV-0009943,Commodities,124.00166655865132,2026-02-11 09:48:00.294055,Internal
DRV-0009944,FX,88.15900462387464,2026-02-11 09:48:00.294055,Bloomberg
DRV-0009945,Equities,65.93615440270379,2026-02-11 09:48:00.294055,Refinitiv
DRV-0009946,Equities,115.66194671146124,2026-02-11 09:48:00.294055,Refinitiv
DRV-0009947,Volatility,159.29935886495437,2026-02-11 09:48:00.294055,Bloomberg
DRV-0009948,Rates,3.3297010083176315,2026-02-10 09:48:00.294055,Internal
DRV-0009949,Rates,2.8481406979533874,2026-02-11 09:48:00.294055,Internal
DRV-0009950,Rates,4.410775182529936,2026-02-09 09:48:00.294055,Internal
DRV-0009951,Equities,87.95810782760401,2026-02-08 09:48:00.294055,Refinitiv
DRV-0009952,Volatility,74.23736303839277,2026-02-11 09:48:00.294055,Internal
DRV-0009953,Rates,2.238489397073745,2026-02-10 09:48:00.294055,Internal
DRV-0009954,Credit,151.68255279529848,2026-02-11 09:48:00.294055,Refinitiv
DRV-0009955,Commodities,68.88545180091991,2026-02-10 09:48:00.294055,Internal
DRV-0009956,Credit,96.60870861363512,2026-02-11 09:48:00.294055,Internal
DRV-0009957,Credit,75.98740717611162,2026-02-11 09:48:00.294055,Refinitiv
DRV-0009958,FX,82.25826549318653,2026-02-11 09:48:00.294055,Bloomberg
DRV-0009959,Credit,123.19559042221172,2026-02-11 09:48:00.294055,Refinitiv
DRV-0009960,Commodities,115.1350778190091,2026-02-11 09:48:00.294055,Refinitiv
DRV-0009961,Rates,3.2916315001604044,2026-02-11 09:48:00.294055,Internal
DRV-0009962,Volatility,69.84506308614485,2026-02-10 09:48:00.294055,Refinitiv
DRV-0009963,Commodities,108.79583907587602,2026-02-10 09:48:00.294055,Refinitiv
DRV-0009964,Rates,2.1245149783745596,2026-02-11 09:48:00.294055,Bloomberg
DRV-0009965,Equities,124.23957948903299,2026-02-11 09:48:00.294055,Internal
DRV-0009966,Equities,122.3165303646137,2026-02-11 09:48:00.294055,Bloomberg
DRV-0009967,Volatility,109.01205454475365,2026-02-10 09:48:00.294055,Internal
DRV-0009968,Volatility,116.54727591863485,2026-02-11 09:48:00.294055,Internal
DRV-0009969,Credit,131.1982791636193,2026-02-10 09:48:00.294055,Bloomberg
DRV-0009970,Rates,2.333166301829134,2026-02-10 09:48:00.294055,Internal
DRV-0009971,Rates,3.3897405886524847,2026-02-11 09:48:00.294055,Refinitiv
DRV-0009972,Volatility,112.48012062723197,2026-02-11 09:48:00.294055,Internal
DRV-0009973,Equities,198.6145821510451,2026-02-11 09:48:00.294055,Internal
DRV-0009974,Commodities,48.77683334944819,2026-02-11 09:48:00.294055,Refinitiv
DRV-0009975,Rates,3.3489608342405734,2026-02-09 09:48:00.294055,Bloomberg
DRV-0009976,Rates,1.9008516612509165,2026-02-10 09:48:00.294055,Bloomberg
DRV-0009977,Commodities,90.52495541128656,2026-02-11 09:48:00.294055,Bloomberg
DRV-0009978,Credit,46.79148069935242,2026-02-11 09:48:00.294055,Bloomberg
DRV-0009979,Rates,3.0036763741263357,2026-02-11 09:48:00.294055,Internal
DRV-0009980,Commodities,83.42982661635527,2026-02-11 09:48:00.294055,Refinitiv
DRV-0009981,Volatility,84.45548381808585,2026-02-11 09:48:00.294055,Bloomberg
DRV-0009982,Commodities,141.84706127390592,2026-02-11 09:48:00.294055,Refinitiv
DRV-0009983,Credit,104.30202340536721,2026-02-11 09:48:00.294055,Refinitiv
DRV-0009984,Commodities,121.08891163676262,2026-02-11 09:48:00.294055,Bloomberg
DRV-0009985,FX,96.73050473188823,2026-02-08 09:48:00.294055,Internal
DRV-0009986,FX,159.7970921825408,2026-02-11 09:48:00.294055,Refinitiv
DRV-0009987,Equities,132.0329417882578,2026-02-10 09:48:00.294055,Bloomberg
DRV-0009988,Equities,71.96075308927459,2026-02-11 09:48:00.294055,Refinitiv
DRV-0009989,Rates,3.8183428466455087,2026-02-11 09:48:00.294055,Refinitiv
DRV-0009990,Rates,3.6920056827090293,2026-02-10 09:48:00.294055,Bloomberg
DRV-0009991,Equities,87.72125095543628,2026-02-09 09:48:00.294055,Bloomberg
DRV-0009992,Credit,136.98405051705188,2026-02-11 09:48:00.294055,Bloomberg
DRV-0009993,Equities,134.5409538716575,2026-02-10 09:48:00.294055,Bloomberg
DRV-0009994,Volatility,77.35487339497602,2026-02-11 09:48:00.294055,Bloomberg
DRV-0009995,Commodities,130.05720472471052,2026-02-10 09:48:00.294055,Refinitiv
DRV-0009996,Credit,77.81736537946465,2026-02-09 09:48:00.294055,Refinitiv
DRV-0009997,Credit,28.671279400942918,2026-02-11 09:48:00.294055,Refinitiv
DRV-0009998,Credit,110.34724864473998,2026-02-10 09:48:00.294055,Internal
DRV-0009999,FX,157.8083800613983,2026-02-11 09:48:00.294055,Internal
DRV-0010000,Equities,73.67064745231049,2026-02-10 09:48:00.294055,Bloomberg
DRV-0010001,Rates,3.4573347622189434,2026-02-09 09:48:00.294055,Bloomberg
DRV-0010002,Commodities,136.19694909838,2026-02-10 09:48:00.294055,Bloomberg
DRV-0010003,Equities,94.3987748178359,2026-02-11 09:48:00.294055,Bloomberg
DRV-0010004,Volatility,109.447985613006,2026-02-11 09:48:00.294055,Bloomberg
DRV-0010005,Equities,111.51782771801787,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010006,Commodities,89.77748473385279,2026-02-11 09:48:00.294055,Internal
DRV-0010007,FX,50.71291809397944,2026-02-11 09:48:00.294055,Bloomberg
DRV-0010008,Commodities,105.75432426235638,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010009,Credit,96.12359981052118,2026-02-11 09:48:00.294055,Internal
DRV-0010010,Equities,89.92088677449888,2026-02-09 09:48:00.294055,Bloomberg
DRV-0010011,Rates,0.9357432322786043,2026-02-11 09:48:00.294055,Internal
DRV-0010012,Volatility,75.86751921547307,2026-02-10 09:48:00.294055,Internal
DRV-0010013,Rates,1.0027025787502226,2026-02-10 09:48:00.294055,Bloomberg
DRV-0010014,Rates,4.006239858965498,2026-02-09 09:48:00.294055,Refinitiv
DRV-0010015,Commodities,77.19561921953483,2026-02-11 09:48:00.294055,Internal
DRV-0010016,Credit,66.7471388103061,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010017,FX,133.29802927990633,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010018,FX,72.80674935628296,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010019,Volatility,85.28730515987502,2026-02-08 09:48:00.294055,Bloomberg
DRV-0010020,FX,102.03609303378968,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010021,Volatility,60.558235171126974,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010022,FX,89.82658467707178,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010023,Rates,2.778877163504033,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010024,Volatility,46.45186070130735,2026-02-10 09:48:00.294055,Refinitiv
DRV-0010025,FX,64.17223547284256,2026-02-11 09:48:00.294055,Internal
DRV-0010026,Equities,109.67070372120119,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010027,Volatility,134.56244352950503,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010028,Volatility,180.5291437408744,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010029,Volatility,95.06433292810873,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010030,Rates,4.030171497849894,2026-02-09 09:48:00.294055,Refinitiv
DRV-0010031,Equities,45.33976990914974,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010032,Volatility,97.17239750437307,2026-02-11 09:48:00.294055,Bloomberg
DRV-0010033,Commodities,63.32469149936772,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010034,Equities,101.59784797591723,2026-02-10 09:48:00.294055,Bloomberg
DRV-0010035,Rates,2.498872128086002,2026-02-11 09:48:00.294055,Bloomberg
DRV-0010036,Credit,156.39002838588127,2026-02-11 09:48:00.294055,Internal
DRV-0010037,Volatility,60.39750400591489,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010038,Rates,1.3893319401398712,2026-02-11 09:48:00.294055,Internal
DRV-0010039,Equities,99.07704591366894,2026-02-10 09:48:00.294055,Internal
DRV-0010040,Volatility,108.63981228692118,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010041,FX,167.80362755183978,2026-02-10 09:48:00.294055,Refinitiv
DRV-0010042,Credit,65.30194342238615,2026-02-11 09:48:00.294055,Internal
DRV-0010043,Credit,128.89106808963555,2026-02-09 09:48:00.294055,Refinitiv
DRV-0010044,Commodities,66.33968179893978,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010045,Credit,100.39409720738956,2026-02-10 09:48:00.294055,Bloomberg
DRV-0010046,Equities,109.60515594492541,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010047,Equities,67.70474155109072,2026-02-11 09:48:00.294055,Bloomberg
DRV-0010048,Rates,1.775505900989582,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010049,Commodities,76.12098987614465,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010050,FX,107.47620484603404,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010051,Equities,83.12315525208241,2026-02-11 09:48:00.294055,Internal
DRV-0010052,Rates,3.0910270221926774,2026-02-09 09:48:00.294055,Refinitiv
DRV-0010053,Volatility,66.06200255900437,2026-02-11 09:48:00.294055,Internal
DRV-0010054,Volatility,124.68772474777691,2026-02-08 09:48:00.294055,Bloomberg
DRV-0010055,Rates,2.642822011899205,2026-02-11 09:48:00.294055,Bloomberg
DRV-0010056,Commodities,82.55397536576781,2026-02-11 09:48:00.294055,Internal
DRV-0010057,Equities,152.49312925319833,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010058,Rates,2.75597849510433,2026-02-11 09:48:00.294055,Bloomberg
DRV-0010059,Rates,3.734094701535523,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010060,Credit,48.46566487753065,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010061,Rates,1.9675913815128476,2026-02-09 09:48:00.294055,Internal
DRV-0010062,FX,135.4841627174064,2026-02-11 09:48:00.294055,Bloomberg
DRV-0010063,Credit,70.85395943784334,2026-02-10 09:48:00.294055,Internal
DRV-0010064,Volatility,138.63982109890102,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010065,Rates,2.3156546222468863,2026-02-11 09:48:00.294055,Internal
DRV-0010066,FX,61.767071147944506,2026-02-11 09:48:00.294055,Internal
DRV-0010067,FX,96.95029101125164,2026-02-11 09:48:00.294055,Internal
DRV-0010068,Equities,54.340639654986276,2026-02-11 09:48:00.294055,Bloomberg
DRV-0010069,Volatility,113.75890543932049,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010070,Credit,17.925020056421936,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010071,FX,106.68530294008053,2026-02-09 09:48:00.294055,Internal
DRV-0010072,Volatility,108.2324263776959,2026-02-09 09:48:00.294055,Bloomberg
DRV-0010073,Commodities,140.63610623628756,2026-02-11 09:48:00.294055,Bloomberg
DRV-0010074,FX,126.51644668041759,2026-02-11 09:48:00.294055,Bloomberg
DRV-0010075,Volatility,147.743558908535,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010076,FX,108.56779581144265,2026-02-10 09:48:00.294055,Internal
DRV-0010077,Equities,-4.048278061861943,2026-02-09 09:48:00.294055,Internal
DRV-0010078,FX,109.73752142271948,2026-02-11 09:48:00.294055,Internal
DRV-0010079,Credit,113.92942866109834,2026-02-11 09:48:00.294055,Bloomberg
DRV-0010080,Volatility,140.0105647397397,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010081,Commodities,75.18879363237154,2026-02-10 09:48:00.294055,Refinitiv
DRV-0010082,FX,82.36190579716923,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010083,Equities,61.21791458175145,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010084,Volatility,100.00093778944124,2026-02-08 09:48:00.294055,Internal
DRV-0010085,Volatility,127.64792376841748,2026-02-08 09:48:00.294055,Bloomberg
DRV-0010086,Credit,138.08098058590696,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010087,Rates,3.8078279909405905,2026-02-10 09:48:00.294055,Bloomberg
DRV-0010088,Rates,1.864416773186957,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010089,FX,116.82605155315056,2026-02-10 09:48:00.294055,Bloomberg
DRV-0010090,Rates,0.2210776655648341,2026-02-11 09:48:00.294055,Bloomberg
DRV-0010091,Equities,125.34938932399677,2026-02-10 09:48:00.294055,Bloomberg
DRV-0010092,Credit,107.92875994124589,2026-02-08 09:48:00.294055,Refinitiv
DRV-0010093,Credit,87.33571882619756,2026-02-11 09:48:00.294055,Internal
DRV-0010094,Equities,132.4434957225634,2026-02-11 09:48:00.294055,Internal
DRV-0010095,Equities,53.68576436760889,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010096,Volatility,76.11796447215436,2026-02-11 09:48:00.294055,Internal
DRV-0010097,Rates,1.7670005758971308,2026-02-11 09:48:00.294055,Bloomberg
DRV-0010098,FX,63.67773697550663,2026-02-11 09:48:00.294055,Internal
DRV-0010099,Volatility,35.67703525856855,2026-02-09 09:48:00.294055,Bloomberg
DRV-0010100,FX,135.2710470176362,2026-02-08 09:48:00.294055,Refinitiv
DRV-0010101,Credit,115.16786573923608,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010102,Credit,55.42170356875566,2026-02-11 09:48:00.294055,Bloomberg
DRV-0010103,Credit,120.01824122437503,2026-02-11 09:48:00.294055,Bloomberg
DRV-0010104,Commodities,84.20429283036808,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010105,Rates,3.610830986965487,2026-02-11 09:48:00.294055,Bloomberg
DRV-0010106,FX,90.2428084175406,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010107,Equities,92.27938950738312,2026-02-11 09:48:00.294055,Internal
DRV-0010108,Equities,26.216822929763207,2026-02-11 09:48:00.294055,Internal
DRV-0010109,Commodities,39.990353700793804,2026-02-10 09:48:00.294055,Internal
DRV-0010110,Commodities,64.5131820288821,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010111,Commodities,101.31769142220874,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010112,Commodities,101.2789570474147,2026-02-10 09:48:00.294055,Refinitiv
DRV-0010113,Credit,58.64968429483255,2026-02-09 09:48:00.294055,Refinitiv
DRV-0010114,Credit,128.53986313481957,2026-02-11 09:48:00.294055,Internal
DRV-0010115,Equities,108.65828555590574,2026-02-11 09:48:00.294055,Bloomberg
DRV-0010116,Commodities,79.7853860837063,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010117,FX,49.27174069865405,2026-02-10 09:48:00.294055,Bloomberg
DRV-0010118,Equities,94.6188925962447,2026-02-10 09:48:00.294055,Bloomberg
DRV-0010119,Volatility,116.8191051394363,2026-02-11 09:48:00.294055,Internal
DRV-0010120,Rates,4.460452485683591,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010121,Volatility,111.0971175166957,2026-02-10 09:48:00.294055,Refinitiv
DRV-0010122,FX,112.22039568418066,2026-02-11 09:48:00.294055,Internal
DRV-0010123,Credit,82.22689737644878,2026-02-11 09:48:00.294055,Bloomberg
DRV-0010124,Volatility,85.59127435695206,2026-02-11 09:48:00.294055,Internal
DRV-0010125,FX,92.44867992043989,2026-02-11 09:48:00.294055,Internal
DRV-0010126,Rates,1.7192634299318943,2026-02-10 09:48:00.294055,Internal
DRV-0010127,Commodities,128.47290618011237,2026-02-11 09:48:00.294055,Internal
DRV-0010128,Rates,1.7385907901723958,2026-02-09 09:48:00.294055,Refinitiv
DRV-0010129,Equities,85.28378984913975,2026-02-11 09:48:00.294055,Internal
DRV-0010130,FX,103.36973403337359,2026-02-10 09:48:00.294055,Refinitiv
DRV-0010131,Rates,1.8997419953592032,2026-02-11 09:48:00.294055,Internal
DRV-0010132,Credit,94.85173262219566,2026-02-11 09:48:00.294055,Bloomberg
DRV-0010133,Credit,98.81850362311027,2026-02-10 09:48:00.294055,Bloomberg
DRV-0010134,Credit,40.855069318162656,2026-02-11 09:48:00.294055,Internal
DRV-0010135,Commodities,173.58121544261382,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010136,Volatility,95.13360668287588,2026-02-11 09:48:00.294055,Bloomberg
DRV-0010137,FX,78.89890551466458,2026-02-11 09:48:00.294055,Internal
DRV-0010138,Volatility,134.51485749344303,2026-02-09 09:48:00.294055,Internal
DRV-0010139,Volatility,62.638430617185065,2026-02-11 09:48:00.294055,Bloomberg
DRV-0010140,Volatility,81.39467982599301,2026-02-10 09:48:00.294055,Internal
DRV-0010141,Equities,159.32036374079715,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010142,Rates,3.2641019231385813,2026-02-11 09:48:00.294055,Internal
DRV-0010143,Credit,106.85451112733385,2026-02-11 09:48:00.294055,Internal
DRV-0010144,Volatility,88.94911767180525,2026-02-11 09:48:00.294055,Bloomberg
DRV-0010145,Volatility,22.273990999682624,2026-02-08 09:48:00.294055,Internal
DRV-0010146,Equities,113.74583390463573,2026-02-11 09:48:00.294055,Internal
DRV-0010147,Commodities,121.01634532072246,2026-02-11 09:48:00.294055,Internal
DRV-0010148,Commodities,145.89399391919216,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010149,Volatility,115.86540941138321,2026-02-11 09:48:00.294055,Bloomberg
DRV-0010150,Equities,110.32997999038881,2026-02-10 09:48:00.294055,Bloomberg
DRV-0010151,FX,92.69774588515453,2026-02-11 09:48:00.294055,Bloomberg
DRV-0010152,Rates,2.8380866811528795,2026-02-11 09:48:00.294055,Internal
DRV-0010153,Equities,112.60492060016466,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010154,Credit,127.43759569861793,2026-02-08 09:48:00.294055,Refinitiv
DRV-0010155,Rates,1.537733407747158,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010156,Volatility,106.71417041068953,2026-02-11 09:48:00.294055,Refinitiv
DRV-0010157,Credit,82.5248368785612,2026-02-10 09:48:00.294055,Bloomberg
DRV-0010158,Credit,112.58106932583821,2026-02-08 09:48:00.294055,Refinitiv
DRV-0010159,Commodities,147.5111058730154,2026-02-11 09:48:00.294055,Bloomberg
DRV-0010160,FX,79.25784614354242,2026-02-10 09:48:00.294055,Bloomberg
DRV-0010161,Rates,0.14297471400941886,2026-02-11 09:48:00.294055,Internal
